usuario_id,nombre,apellido,edad,genero,region,tipo_usuario,fecha_registro,vendor,ingest_date
849065814,Lucía,Pérez,41,Femenino,Pucallpa,Nuevo,2023-06-28,crisol,2025-11-09
672387031,Andrés,García,41,Masculino,Cajamarca,Recurrente,2023-10-02,crisol,2025-11-09
77331835,María,Castro,67,Otro,Cusco,Nuevo,2023-10-06,crisol,2025-11-09
18153736,Valeria,Herrera,60,Masculino,Piura,Recurrente,2023-08-05,crisol,2025-11-09
634511209,Sofía,Torres,53,Femenino,Cusco,Recurrente,2023-03-03,crisol,2025-11-09
512347052,Diego,Pérez,69,Masculino,Lima,Nuevo,2024-03-21,crisol,2025-11-09
169968727,Andrés,Pérez,22,Otro,Tacna,Nuevo,2023-05-20,crisol,2025-11-09
782719285,Andrés,García,27,Femenino,Huancayo,Recurrente,2024-08-08,crisol,2025-11-09
261618173,Diego,Ruiz,45,Otro,Cajamarca,Nuevo,2024-08-03,crisol,2025-11-09
694996875,Lucía,Ramos,20,Otro,Arequipa,Nuevo,2023-03-17,crisol,2025-11-09
177139151,José,Torres,48,Masculino,Huancayo,Recurrente,2023-07-09,crisol,2025-11-09
141574585,Lucía,Salazar,42,Otro,Trujillo,Nuevo,2023-12-14,crisol,2025-11-09
746736837,Valeria,Díaz,52,Otro,Chiclayo,Recurrente,2024-03-06,crisol,2025-11-09
378404740,Ana,Vásquez,58,Masculino,Tacna,Recurrente,2023-11-13,crisol,2025-11-09
217986019,María,Castro,23,Otro,Trujillo,Nuevo,2023-11-13,crisol,2025-11-09
202267303,Juan,Díaz,61,Otro,Trujillo,Nuevo,2023-12-09,crisol,2025-11-09
195087087,Ana,García,27,Masculino,Huánuco,Nuevo,2023-03-12,crisol,2025-11-09
377927960,Rosa,Pérez,67,Femenino,Chiclayo,Recurrente,2023-10-06,crisol,2025-11-09
303641609,Valeria,Salazar,47,Femenino,Chiclayo,Nuevo,2023-02-21,crisol,2025-11-09
1278408,Carlos,Ramos,53,Femenino,Cajamarca,Nuevo,2024-07-11,crisol,2025-11-09
714447710,Diego,Ramos,49,Femenino,Pucallpa,Nuevo,2024-04-05,crisol,2025-11-09
991447290,Luis,Herrera,23,Femenino,Ica,Nuevo,2023-12-22,crisol,2025-11-09
458090912,Camila,Pérez,34,Femenino,Lima,Nuevo,2023-09-08,crisol,2025-11-09
379034438,Sofía,Ruiz,32,Femenino,Ica,Nuevo,2024-01-31,crisol,2025-11-09
292486848,Valeria,Ramos,57,Masculino,Chiclayo,Nuevo,2023-04-23,crisol,2025-11-09
947826169,Andrés,Castro,59,Femenino,Huánuco,Nuevo,2024-01-25,crisol,2025-11-09
239165424,Sofía,López,21,Otro,Cusco,Nuevo,2023-01-09,crisol,2025-11-09
192464207,Sofía,Gonzales,25,Masculino,Arequipa,Nuevo,2024-02-28,crisol,2025-11-09
724154194,Ana,Ramos,37,Masculino,Huancayo,Recurrente,2023-10-24,crisol,2025-11-09
983724827,Pedro,Castro,53,Otro,Trujillo,Nuevo,2024-02-07,crisol,2025-11-09
374393308,Javier,Martínez,44,Otro,Cajamarca,Nuevo,2023-12-05,crisol,2025-11-09
809299884,Luis,Vásquez,36,Otro,Ica,Nuevo,2023-09-21,crisol,2025-11-09
843493564,María,Flores,37,Otro,Huancayo,Nuevo,2023-09-08,crisol,2025-11-09
808507722,Valeria,López,63,Femenino,Pucallpa,Nuevo,2023-10-19,crisol,2025-11-09
243111206,Valeria,Herrera,35,Femenino,Pucallpa,Nuevo,2024-07-28,crisol,2025-11-09
183972085,Carlos,López,21,Otro,Cusco,Nuevo,2023-05-12,crisol,2025-11-09
650084905,Camila,Torres,64,Masculino,Piura,Recurrente,2024-06-29,crisol,2025-11-09
689927700,Diego,Herrera,51,Otro,Pucallpa,Nuevo,2023-06-11,crisol,2025-11-09
111251825,Juan,Herrera,66,Otro,Chiclayo,Nuevo,2023-06-27,crisol,2025-11-09
123634420,Rosa,Torres,66,Masculino,Chiclayo,Nuevo,2024-06-15,crisol,2025-11-09
373391201,Ana,Martínez,58,Otro,Trujillo,Nuevo,2023-12-11,crisol,2025-11-09
507469315,Diego,Castro,26,Masculino,Lima,Nuevo,2023-02-13,crisol,2025-11-09
324024403,Luis,Castro,45,Femenino,Cajamarca,Recurrente,2023-06-01,crisol,2025-11-09
776889251,Valeria,López,54,Masculino,Lima,Nuevo,2023-12-31,crisol,2025-11-09
114499625,Carlos,Flores,25,Masculino,Ayacucho,Recurrente,2023-12-08,crisol,2025-11-09
921776951,José,Vásquez,40,Otro,Ayacucho,Nuevo,2023-07-14,crisol,2025-11-09
355158753,Valeria,Gonzales,58,Otro,Chiclayo,Recurrente,2024-07-22,crisol,2025-11-09
461971098,Diego,García,54,Otro,Ica,Recurrente,2023-09-25,crisol,2025-11-09
757864453,Sofía,Díaz,37,Masculino,Pucallpa,Recurrente,2024-02-11,crisol,2025-11-09
416489739,Ana,García,22,Masculino,Arequipa,Nuevo,2023-02-19,crisol,2025-11-09
950280848,Ana,Martínez,29,Masculino,Cajamarca,Nuevo,2023-05-19,crisol,2025-11-09
35954751,Rosa,López,30,Femenino,Chiclayo,Nuevo,2023-09-29,crisol,2025-11-09
436559233,Ana,Salazar,24,Masculino,Pucallpa,Nuevo,2024-04-06,crisol,2025-11-09
766872447,Valeria,Ramos,50,Otro,Ayacucho,Recurrente,2024-02-10,crisol,2025-11-09
839055093,Rosa,Díaz,19,Masculino,Arequipa,Recurrente,2023-11-18,crisol,2025-11-09
763168039,Camila,Herrera,27,Otro,Pucallpa,Nuevo,2024-08-19,crisol,2025-11-09
53819205,Carlos,Herrera,69,Otro,Huancayo,Recurrente,2024-05-13,crisol,2025-11-09
470464462,Javier,Martínez,22,Femenino,Pucallpa,Nuevo,2023-02-08,crisol,2025-11-09
324375336,Ana,Vásquez,38,Masculino,Huánuco,Nuevo,2024-01-11,crisol,2025-11-09
50392501,Carlos,Rodríguez,70,Otro,Piura,Recurrente,2024-03-08,crisol,2025-11-09
419664953,Sofía,Rodríguez,46,Femenino,Ayacucho,Recurrente,2023-06-13,crisol,2025-11-09
213642767,Ana,Rodríguez,51,Masculino,Piura,Recurrente,2023-01-10,crisol,2025-11-09
146342612,Juan,Rodríguez,39,Femenino,Piura,Recurrente,2023-08-09,crisol,2025-11-09
219484826,Javier,Pérez,32,Masculino,Ica,Nuevo,2024-02-23,crisol,2025-11-09
502990092,Lucía,García,64,Otro,Huancayo,Recurrente,2024-03-14,crisol,2025-11-09
841076154,Lucía,Gonzales,70,Masculino,Chiclayo,Recurrente,2023-05-26,crisol,2025-11-09
833122427,Lucía,Castro,57,Femenino,Trujillo,Recurrente,2023-09-13,crisol,2025-11-09
964912720,Camila,Pérez,29,Femenino,Tacna,Nuevo,2023-02-27,crisol,2025-11-09
84011602,Javier,Rodríguez,32,Otro,Piura,Nuevo,2023-09-22,crisol,2025-11-09
876242839,Lucía,Rodríguez,33,Masculino,Ica,Nuevo,2023-05-15,crisol,2025-11-09
50108003,Carlos,Díaz,36,Femenino,Huancayo,Recurrente,2024-08-18,crisol,2025-11-09
869193386,Camila,Flores,67,Masculino,Huancayo,Nuevo,2023-06-16,crisol,2025-11-09
175456486,Andrés,Flores,26,Femenino,Lima,Recurrente,2023-03-01,crisol,2025-11-09
471744824,Rosa,Herrera,64,Femenino,Pucallpa,Recurrente,2024-07-13,crisol,2025-11-09
496680697,Camila,Flores,24,Femenino,Tacna,Recurrente,2024-05-22,crisol,2025-11-09
344794527,Rosa,Martínez,44,Masculino,Piura,Recurrente,2023-07-07,crisol,2025-11-09
993919115,Luis,Pérez,42,Femenino,Tacna,Nuevo,2024-07-03,crisol,2025-11-09
936729321,Javier,Torres,27,Otro,Chiclayo,Recurrente,2023-12-14,crisol,2025-11-09
543087065,Rosa,Herrera,22,Masculino,Huánuco,Nuevo,2023-02-11,crisol,2025-11-09
861854387,Valeria,Flores,62,Femenino,Cajamarca,Nuevo,2024-06-30,crisol,2025-11-09
302523984,Camila,Martínez,50,Otro,Ayacucho,Nuevo,2023-09-11,crisol,2025-11-09
521267068,Ana,Salazar,30,Femenino,Piura,Recurrente,2023-03-20,crisol,2025-11-09
853011821,Carlos,García,26,Masculino,Huancayo,Recurrente,2023-05-03,crisol,2025-11-09
570066556,Lucía,Díaz,20,Masculino,Ayacucho,Nuevo,2024-07-20,crisol,2025-11-09
446599993,Diego,Herrera,65,Otro,Lima,Recurrente,2023-03-17,crisol,2025-11-09
487923963,Rosa,Pérez,70,Femenino,Pucallpa,Recurrente,2023-08-19,crisol,2025-11-09
642381335,Carlos,Gonzales,24,Otro,Piura,Recurrente,2023-12-30,crisol,2025-11-09
191343796,Valeria,Gonzales,65,Masculino,Chiclayo,Nuevo,2023-06-29,crisol,2025-11-09
152584053,Javier,Torres,42,Otro,Pucallpa,Nuevo,2024-07-24,crisol,2025-11-09
487912048,Carlos,Rodríguez,19,Femenino,Pucallpa,Nuevo,2023-04-26,crisol,2025-11-09
403383841,Carlos,Ramos,61,Femenino,Tacna,Recurrente,2024-01-27,crisol,2025-11-09
912677735,Ana,Herrera,30,Otro,Ayacucho,Nuevo,2024-07-06,crisol,2025-11-09
876660776,Ana,López,36,Femenino,Pucallpa,Nuevo,2023-01-19,crisol,2025-11-09
327204844,Pedro,Vásquez,51,Femenino,Arequipa,Nuevo,2023-12-05,crisol,2025-11-09
12609563,Luis,Torres,19,Masculino,Lima,Recurrente,2024-01-22,crisol,2025-11-09
822438169,Pedro,Salazar,40,Masculino,Piura,Recurrente,2023-11-17,crisol,2025-11-09
203438093,Diego,Salazar,46,Femenino,Pucallpa,Recurrente,2023-07-06,crisol,2025-11-09
426555697,José,Salazar,60,Masculino,Huánuco,Recurrente,2023-11-21,crisol,2025-11-09
444652427,Ana,Martínez,29,Femenino,Chiclayo,Nuevo,2023-06-24,crisol,2025-11-09
171817988,Javier,Gonzales,54,Masculino,Lima,Nuevo,2024-02-13,crisol,2025-11-09
375046939,Pedro,García,27,Otro,Huánuco,Nuevo,2024-01-13,crisol,2025-11-09
614936900,Camila,Herrera,28,Masculino,Piura,Nuevo,2023-03-15,crisol,2025-11-09
346367983,Javier,Vásquez,67,Femenino,Ica,Nuevo,2023-11-22,crisol,2025-11-09
339092647,Diego,Salazar,62,Otro,Cajamarca,Nuevo,2023-09-08,crisol,2025-11-09
497434896,Andrés,Ruiz,69,Masculino,Tacna,Nuevo,2023-10-31,crisol,2025-11-09
713050798,Diego,Rodríguez,20,Femenino,Cajamarca,Nuevo,2023-09-23,crisol,2025-11-09
669480579,Pedro,Pérez,59,Otro,Arequipa,Nuevo,2023-07-19,crisol,2025-11-09
219862291,Camila,García,32,Otro,Arequipa,Recurrente,2023-02-11,crisol,2025-11-09
46825230,Luis,Castro,52,Masculino,Ayacucho,Recurrente,2023-03-07,crisol,2025-11-09
879310849,Andrés,García,29,Masculino,Huancayo,Recurrente,2023-06-27,crisol,2025-11-09
839785263,María,Gonzales,65,Femenino,Arequipa,Recurrente,2023-04-26,crisol,2025-11-09
763676110,Sofía,Díaz,27,Femenino,Arequipa,Nuevo,2024-05-26,crisol,2025-11-09
431068038,Luis,Herrera,18,Masculino,Trujillo,Nuevo,2024-06-27,crisol,2025-11-09
350809299,Luis,Díaz,52,Masculino,Cajamarca,Nuevo,2023-11-09,crisol,2025-11-09
805388622,Carlos,Vásquez,61,Masculino,Lima,Recurrente,2023-07-01,crisol,2025-11-09
612051373,Javier,Díaz,49,Femenino,Tacna,Nuevo,2023-09-08,crisol,2025-11-09
893254743,Sofía,Díaz,38,Otro,Cajamarca,Recurrente,2023-10-16,crisol,2025-11-09
934387619,José,Ruiz,37,Otro,Huancayo,Nuevo,2023-05-13,crisol,2025-11-09
233765973,Luis,Salazar,29,Masculino,Piura,Nuevo,2024-03-22,crisol,2025-11-09
868295630,Carlos,Rodríguez,22,Masculino,Huánuco,Nuevo,2023-03-07,crisol,2025-11-09
48825334,Luis,Rodríguez,57,Femenino,Arequipa,Nuevo,2023-04-26,crisol,2025-11-09
302155787,Camila,Torres,50,Otro,Trujillo,Recurrente,2023-04-25,crisol,2025-11-09
96687876,Lucía,Vásquez,57,Femenino,Huánuco,Recurrente,2024-02-21,crisol,2025-11-09
631497110,Valeria,Castro,57,Femenino,Piura,Recurrente,2023-04-09,crisol,2025-11-09
699744320,Carlos,Díaz,62,Masculino,Huancayo,Recurrente,2023-01-21,crisol,2025-11-09
61217307,Ana,Herrera,45,Femenino,Cajamarca,Nuevo,2023-06-22,crisol,2025-11-09
758309093,Juan,Pérez,18,Femenino,Ica,Recurrente,2024-07-06,crisol,2025-11-09
361486522,Ana,Díaz,43,Masculino,Huancayo,Nuevo,2023-02-17,crisol,2025-11-09
350724299,Diego,Rodríguez,35,Masculino,Arequipa,Recurrente,2024-07-17,crisol,2025-11-09
762125171,Juan,Herrera,40,Otro,Ayacucho,Nuevo,2024-03-03,crisol,2025-11-09
904575175,Diego,Castro,28,Otro,Trujillo,Nuevo,2023-03-05,crisol,2025-11-09
64039356,Lucía,Ramos,52,Otro,Cajamarca,Nuevo,2024-04-13,crisol,2025-11-09
812056458,José,Herrera,33,Masculino,Huánuco,Recurrente,2023-07-31,crisol,2025-11-09
947055457,Rosa,Díaz,57,Femenino,Tacna,Recurrente,2023-07-28,crisol,2025-11-09
230307055,Rosa,Torres,44,Otro,Huancayo,Nuevo,2023-04-27,crisol,2025-11-09
948406969,Andrés,Díaz,69,Femenino,Huánuco,Nuevo,2023-04-18,crisol,2025-11-09
266107754,José,Díaz,37,Masculino,Lima,Recurrente,2023-07-14,crisol,2025-11-09
166486397,Andrés,Díaz,68,Masculino,Ica,Recurrente,2023-06-06,crisol,2025-11-09
106460807,Andrés,Díaz,50,Otro,Ica,Nuevo,2023-07-11,crisol,2025-11-09
495087968,Camila,Castro,64,Masculino,Arequipa,Nuevo,2023-01-21,crisol,2025-11-09
436004269,Javier,Torres,49,Femenino,Huancayo,Recurrente,2024-03-08,crisol,2025-11-09
811230903,Andrés,Ruiz,41,Otro,Huánuco,Nuevo,2024-07-05,crisol,2025-11-09
561187595,María,Vásquez,59,Femenino,Ica,Recurrente,2023-05-11,crisol,2025-11-09
501532871,Valeria,Torres,44,Masculino,Chiclayo,Recurrente,2023-04-24,crisol,2025-11-09
378325727,Valeria,Ramos,55,Otro,Tacna,Nuevo,2023-11-03,crisol,2025-11-09
375748989,Andrés,Torres,29,Otro,Tacna,Nuevo,2023-06-04,crisol,2025-11-09
753224738,José,Ramos,41,Otro,Cajamarca,Nuevo,2023-06-24,crisol,2025-11-09
656738678,Rosa,Gonzales,54,Masculino,Huánuco,Nuevo,2023-07-29,crisol,2025-11-09
330763906,Valeria,Díaz,55,Otro,Huánuco,Nuevo,2023-08-17,crisol,2025-11-09
646761915,Luis,Salazar,45,Otro,Tacna,Nuevo,2024-03-31,crisol,2025-11-09
792608419,Luis,Herrera,26,Otro,Piura,Nuevo,2023-10-02,crisol,2025-11-09
673667319,Lucía,Rodríguez,66,Otro,Cajamarca,Nuevo,2023-11-08,crisol,2025-11-09
67569640,Diego,Torres,54,Otro,Cajamarca,Nuevo,2024-07-29,crisol,2025-11-09
4130943,Pedro,Flores,56,Femenino,Pucallpa,Recurrente,2024-05-24,crisol,2025-11-09
273707633,Pedro,Gonzales,61,Otro,Piura,Nuevo,2023-10-10,crisol,2025-11-09
80818365,Pedro,López,69,Otro,Trujillo,Nuevo,2023-11-06,crisol,2025-11-09
120843803,José,Torres,33,Femenino,Chiclayo,Nuevo,2023-12-18,crisol,2025-11-09
221467715,José,Ruiz,55,Otro,Trujillo,Nuevo,2024-01-25,crisol,2025-11-09
314571238,Diego,Castro,52,Masculino,Pucallpa,Nuevo,2023-01-11,crisol,2025-11-09
850763485,Valeria,Rodríguez,60,Otro,Arequipa,Recurrente,2023-01-11,crisol,2025-11-09
350756034,Carlos,García,20,Masculino,Cajamarca,Nuevo,2024-04-14,crisol,2025-11-09
41966685,José,Ramos,36,Otro,Piura,Recurrente,2023-01-19,crisol,2025-11-09
901800631,Pedro,Rodríguez,35,Otro,Pucallpa,Nuevo,2023-04-17,crisol,2025-11-09
826966364,Ana,Pérez,53,Otro,Piura,Nuevo,2023-02-12,crisol,2025-11-09
354205969,Lucía,Martínez,60,Otro,Arequipa,Nuevo,2024-04-30,crisol,2025-11-09
281225320,Rosa,Vásquez,65,Masculino,Arequipa,Nuevo,2023-08-31,crisol,2025-11-09
15643227,Carlos,Herrera,46,Femenino,Lima,Nuevo,2023-08-06,crisol,2025-11-09
49310804,Andrés,Gonzales,64,Femenino,Trujillo,Recurrente,2023-04-15,crisol,2025-11-09
635841848,Javier,Vásquez,67,Otro,Cusco,Recurrente,2023-01-18,crisol,2025-11-09
978351100,Sofía,Ramos,36,Masculino,Arequipa,Nuevo,2024-08-01,crisol,2025-11-09
205709493,Rosa,Torres,52,Otro,Pucallpa,Nuevo,2024-08-06,crisol,2025-11-09
55605129,Pedro,Flores,48,Otro,Lima,Recurrente,2024-06-27,crisol,2025-11-09
506917907,Carlos,Ramos,59,Masculino,Lima,Nuevo,2023-07-28,crisol,2025-11-09
459268147,Sofía,Herrera,62,Masculino,Lima,Nuevo,2023-10-30,crisol,2025-11-09
325361053,Luis,Rodríguez,56,Otro,Lima,Nuevo,2023-10-08,crisol,2025-11-09
714323020,Sofía,Ramos,53,Femenino,Cusco,Nuevo,2023-02-09,crisol,2025-11-09
405691670,Carlos,Flores,67,Masculino,Huancayo,Nuevo,2023-12-19,crisol,2025-11-09
656358865,Valeria,Ramos,48,Masculino,Cusco,Recurrente,2023-07-02,crisol,2025-11-09
197822758,Rosa,Rodríguez,25,Otro,Lima,Nuevo,2023-08-09,crisol,2025-11-09
682043247,Andrés,Salazar,36,Femenino,Trujillo,Nuevo,2024-05-25,crisol,2025-11-09
329964279,Lucía,Herrera,42,Femenino,Arequipa,Nuevo,2023-11-30,crisol,2025-11-09
399824326,Valeria,López,56,Femenino,Cusco,Nuevo,2023-08-26,crisol,2025-11-09
573783531,Ana,Gonzales,18,Femenino,Huancayo,Recurrente,2023-10-22,crisol,2025-11-09
357574208,Camila,Gonzales,31,Masculino,Huánuco,Recurrente,2023-02-27,crisol,2025-11-09
3569442,Camila,López,43,Masculino,Tacna,Nuevo,2023-04-04,crisol,2025-11-09
999136389,Rosa,García,63,Femenino,Ica,Recurrente,2023-05-27,crisol,2025-11-09
680008564,Lucía,Torres,28,Femenino,Trujillo,Nuevo,2024-07-12,crisol,2025-11-09
785449020,Ana,Castro,40,Otro,Cusco,Recurrente,2023-11-25,crisol,2025-11-09
595007427,Sofía,Rodríguez,29,Otro,Tacna,Nuevo,2023-12-21,crisol,2025-11-09
150262765,Camila,Vásquez,38,Masculino,Cajamarca,Nuevo,2024-05-29,crisol,2025-11-09
351856326,Lucía,Gonzales,57,Masculino,Chiclayo,Nuevo,2023-12-11,crisol,2025-11-09
983801932,Juan,Díaz,58,Masculino,Cusco,Nuevo,2023-04-05,crisol,2025-11-09
277375815,Lucía,Torres,37,Femenino,Chiclayo,Nuevo,2024-01-10,crisol,2025-11-09
685722215,Ana,Gonzales,67,Masculino,Pucallpa,Nuevo,2024-06-25,crisol,2025-11-09
785764410,Camila,Vásquez,64,Femenino,Huancayo,Recurrente,2024-04-17,crisol,2025-11-09
127863848,Sofía,Castro,37,Otro,Trujillo,Recurrente,2024-04-15,crisol,2025-11-09
214145782,Luis,Martínez,56,Masculino,Lima,Nuevo,2024-05-15,crisol,2025-11-09
548193635,Pedro,Pérez,32,Masculino,Huancayo,Nuevo,2024-03-07,crisol,2025-11-09
89277215,Rosa,Flores,22,Otro,Ica,Nuevo,2024-06-17,crisol,2025-11-09
986171919,Valeria,Rodríguez,45,Masculino,Arequipa,Nuevo,2024-07-01,crisol,2025-11-09
955226971,Carlos,Flores,53,Masculino,Cusco,Recurrente,2024-05-06,crisol,2025-11-09
583369363,Lucía,López,18,Femenino,Arequipa,Nuevo,2023-11-20,crisol,2025-11-09
734730622,María,Gonzales,29,Masculino,Chiclayo,Recurrente,2024-02-23,crisol,2025-11-09
350807271,Rosa,Salazar,31,Femenino,Ayacucho,Nuevo,2024-06-08,crisol,2025-11-09
53689819,María,Díaz,54,Masculino,Cusco,Nuevo,2024-05-04,crisol,2025-11-09
201854363,Luis,Martínez,42,Femenino,Huancayo,Recurrente,2024-03-29,crisol,2025-11-09
797045810,José,Herrera,28,Otro,Trujillo,Nuevo,2023-03-08,crisol,2025-11-09
333280484,Ana,López,70,Femenino,Huánuco,Nuevo,2024-08-12,crisol,2025-11-09
275900673,Javier,Ramos,58,Femenino,Pucallpa,Recurrente,2023-12-16,crisol,2025-11-09
56541402,Valeria,Castro,54,Otro,Trujillo,Nuevo,2023-02-07,crisol,2025-11-09
120436830,Juan,Díaz,56,Otro,Cusco,Nuevo,2024-08-14,crisol,2025-11-09
18212699,Pedro,Herrera,32,Otro,Ayacucho,Nuevo,2023-04-08,crisol,2025-11-09
756206028,María,Díaz,56,Femenino,Tacna,Nuevo,2023-10-22,crisol,2025-11-09
182752130,Andrés,Martínez,42,Femenino,Ayacucho,Recurrente,2024-06-13,crisol,2025-11-09
319482003,Valeria,Flores,60,Otro,Ayacucho,Nuevo,2024-01-15,crisol,2025-11-09
470342322,Carlos,Díaz,41,Femenino,Cusco,Recurrente,2024-08-07,crisol,2025-11-09
374230679,Diego,Díaz,26,Otro,Ayacucho,Nuevo,2023-02-22,crisol,2025-11-09
192360970,Carlos,García,46,Otro,Piura,Nuevo,2024-07-05,crisol,2025-11-09
654126431,Andrés,Herrera,60,Otro,Huancayo,Recurrente,2023-11-03,crisol,2025-11-09
567812152,Pedro,López,58,Otro,Chiclayo,Recurrente,2024-04-18,crisol,2025-11-09
15449752,Javier,Gonzales,66,Otro,Arequipa,Nuevo,2023-09-26,crisol,2025-11-09
993684208,Sofía,Flores,24,Femenino,Trujillo,Recurrente,2024-03-11,crisol,2025-11-09
532940741,Diego,Vásquez,28,Otro,Cajamarca,Recurrente,2023-04-18,crisol,2025-11-09
89120763,Carlos,Ruiz,31,Otro,Lima,Nuevo,2024-05-29,crisol,2025-11-09
366917992,Diego,Ramos,52,Masculino,Trujillo,Nuevo,2023-09-09,crisol,2025-11-09
654719022,Lucía,Vásquez,52,Masculino,Pucallpa,Recurrente,2023-12-11,crisol,2025-11-09
618945314,Juan,Herrera,70,Masculino,Ayacucho,Recurrente,2024-08-09,crisol,2025-11-09
676752672,Rosa,Rodríguez,24,Femenino,Chiclayo,Nuevo,2024-01-15,crisol,2025-11-09
338897511,Carlos,Díaz,45,Femenino,Piura,Nuevo,2024-01-18,crisol,2025-11-09
96025017,Andrés,Vásquez,60,Femenino,Ayacucho,Nuevo,2023-01-22,crisol,2025-11-09
810185625,Camila,Torres,65,Masculino,Trujillo,Recurrente,2023-11-23,crisol,2025-11-09
209550241,Carlos,Salazar,43,Masculino,Ayacucho,Recurrente,2023-05-05,crisol,2025-11-09
618124470,Ana,Flores,55,Masculino,Lima,Nuevo,2024-06-29,crisol,2025-11-09
134915899,Rosa,Castro,48,Femenino,Huánuco,Recurrente,2023-11-19,crisol,2025-11-09
375339059,María,López,64,Femenino,Lima,Nuevo,2024-06-27,crisol,2025-11-09
352284061,Rosa,Díaz,69,Masculino,Arequipa,Recurrente,2023-02-13,crisol,2025-11-09
304306019,Sofía,Pérez,26,Femenino,Ica,Recurrente,2023-07-31,crisol,2025-11-09
429991641,María,Herrera,39,Otro,Trujillo,Recurrente,2024-05-23,crisol,2025-11-09
220805967,José,Flores,43,Masculino,Chiclayo,Nuevo,2023-12-24,crisol,2025-11-09
547240037,Camila,Castro,43,Otro,Ica,Nuevo,2023-09-05,crisol,2025-11-09
857360461,Valeria,Pérez,63,Masculino,Tacna,Nuevo,2023-11-26,crisol,2025-11-09
938251847,Diego,Vásquez,45,Masculino,Cusco,Recurrente,2023-10-26,crisol,2025-11-09
483573331,Andrés,López,23,Otro,Cusco,Recurrente,2024-01-20,crisol,2025-11-09
257063230,Valeria,Torres,54,Masculino,Cusco,Nuevo,2023-04-29,crisol,2025-11-09
108729236,José,Martínez,33,Femenino,Tacna,Recurrente,2023-05-18,crisol,2025-11-09
900138348,Pedro,Herrera,33,Femenino,Chiclayo,Nuevo,2023-01-29,crisol,2025-11-09
918328775,Carlos,Díaz,56,Femenino,Trujillo,Recurrente,2024-02-24,crisol,2025-11-09
5031540,Sofía,Herrera,33,Femenino,Huánuco,Nuevo,2024-01-22,crisol,2025-11-09
866765128,Luis,Martínez,22,Otro,Tacna,Nuevo,2023-02-05,crisol,2025-11-09
959175018,María,Castro,62,Femenino,Cusco,Recurrente,2023-07-29,crisol,2025-11-09
359448074,Pedro,Vásquez,70,Otro,Pucallpa,Nuevo,2023-09-29,crisol,2025-11-09
46013804,Sofía,García,20,Masculino,Tacna,Nuevo,2023-01-02,crisol,2025-11-09
145351271,Lucía,López,18,Femenino,Huánuco,Nuevo,2023-08-02,crisol,2025-11-09
453356002,Carlos,Herrera,50,Masculino,Pucallpa,Recurrente,2023-10-05,crisol,2025-11-09
486713899,María,Díaz,66,Otro,Ica,Nuevo,2023-08-05,crisol,2025-11-09
994891607,Juan,Castro,44,Otro,Trujillo,Nuevo,2024-05-22,crisol,2025-11-09
431785885,Luis,Ruiz,66,Otro,Piura,Recurrente,2023-01-04,crisol,2025-11-09
611676151,Carlos,Rodríguez,50,Otro,Trujillo,Recurrente,2024-06-05,crisol,2025-11-09
487848958,Diego,Martínez,38,Femenino,Huancayo,Recurrente,2023-08-31,crisol,2025-11-09
892449270,Rosa,Flores,39,Otro,Ayacucho,Recurrente,2023-05-20,crisol,2025-11-09
908233433,Lucía,García,47,Femenino,Ica,Nuevo,2024-03-11,crisol,2025-11-09
865483263,Pedro,Díaz,25,Masculino,Trujillo,Nuevo,2023-10-05,crisol,2025-11-09
832858219,Camila,Flores,20,Masculino,Pucallpa,Recurrente,2024-05-30,crisol,2025-11-09
816050964,Pedro,Herrera,22,Otro,Chiclayo,Nuevo,2024-04-26,crisol,2025-11-09
475868914,Andrés,Ruiz,40,Otro,Ica,Recurrente,2023-08-08,crisol,2025-11-09
434546517,Luis,Flores,48,Femenino,Lima,Recurrente,2023-04-07,crisol,2025-11-09
249696697,Camila,Pérez,56,Masculino,Piura,Recurrente,2023-12-24,crisol,2025-11-09
207233660,Pedro,Vásquez,58,Femenino,Lima,Nuevo,2023-05-11,crisol,2025-11-09
425092245,Carlos,Gonzales,34,Masculino,Lima,Recurrente,2023-03-11,crisol,2025-11-09
703525067,Rosa,Rodríguez,32,Masculino,Piura,Nuevo,2023-12-31,crisol,2025-11-09
483409569,Lucía,Rodríguez,18,Femenino,Trujillo,Nuevo,2023-01-21,crisol,2025-11-09
60770672,Camila,Ruiz,49,Otro,Piura,Recurrente,2023-10-06,crisol,2025-11-09
107057192,Valeria,López,28,Femenino,Cusco,Recurrente,2023-09-03,crisol,2025-11-09
902145738,Pedro,Salazar,22,Masculino,Piura,Nuevo,2023-11-13,crisol,2025-11-09
106075687,Andrés,Herrera,27,Masculino,Trujillo,Nuevo,2024-04-21,crisol,2025-11-09
30237940,Valeria,Ruiz,65,Otro,Chiclayo,Nuevo,2024-02-04,crisol,2025-11-09
274619476,Rosa,Herrera,54,Femenino,Ica,Nuevo,2024-01-18,crisol,2025-11-09
83889967,Lucía,Vásquez,37,Masculino,Huánuco,Nuevo,2023-09-29,crisol,2025-11-09
893763079,Javier,Ruiz,59,Otro,Ica,Nuevo,2023-04-13,crisol,2025-11-09
115837729,Pedro,Vásquez,57,Masculino,Lima,Nuevo,2024-01-27,crisol,2025-11-09
564616896,José,García,62,Femenino,Ica,Nuevo,2023-01-13,crisol,2025-11-09
